{'batch_size': 128, 'prefix_filter': None, 'max_length': 15, 'epoch_num': 5000, 'try_one_batch': False, 'learning_rate': 0.001, 'device': 'cuda', 'filename': '../data/rus.txt', 'train_size': 0.8, 'embedding_size': 256, 'hidden_size': 256, 'src_vocab_size': 4000, 'tgt_vocab_size': 4000}
{'val_loss': 1.732728123664856, 'train_loss': 0.48948994278907776, 'bleu_score': 0.19895221306629687}
{'val_loss': 1.7327088117599487, 'train_loss': 0.4890449047088623, 'bleu_score': 0.19548183916148343}
{'val_loss': 1.7327631711959839, 'train_loss': 0.48884621262550354, 'bleu_score': 0.14152340524336354}
{'val_loss': 1.7326948642730713, 'train_loss': 0.4893367290496826, 'bleu_score': 0.18648872350600215}
{'val_loss': 1.732733130455017, 'train_loss': 0.48965445160865784, 'bleu_score': 0.2256094448040321}
{'val_loss': 1.732691764831543, 'train_loss': 0.4892234802246094, 'bleu_score': 0.17716872782249932}
{'val_loss': 1.7327728271484375, 'train_loss': 0.48932960629463196, 'bleu_score': 0.20137924312041078}
{'val_loss': 1.7327715158462524, 'train_loss': 0.4889777600765228, 'bleu_score': 0.17047267987104586}
{'val_loss': 1.7326364517211914, 'train_loss': 0.4889739751815796, 'bleu_score': 0.18795062794644907}
{'val_loss': 1.7326874732971191, 'train_loss': 0.4895677864551544, 'bleu_score': 0.21915160372782724}
{'val_loss': 1.732682228088379, 'train_loss': 0.48953232169151306, 'bleu_score': 0.21129926487587458}
{'val_loss': 1.7326710224151611, 'train_loss': 0.4893953800201416, 'bleu_score': 0.1416638982492387}
{'val_loss': 1.732685923576355, 'train_loss': 0.4891984760761261, 'bleu_score': 0.21778633333775685}
{'val_loss': 1.7326992750167847, 'train_loss': 0.4891171157360077, 'bleu_score': 0.11830001295859853}
{'val_loss': 1.7326854467391968, 'train_loss': 0.48958465456962585, 'bleu_score': 0.14175559585757552}
{'val_loss': 1.7327157258987427, 'train_loss': 0.4892134368419647, 'bleu_score': 0.19587331279683495}
{'val_loss': 1.7326467037200928, 'train_loss': 0.4894312620162964, 'bleu_score': 0.21701812247096477}
{'val_loss': 1.7326431274414062, 'train_loss': 0.48897743225097656, 'bleu_score': 0.24133161552216406}
{'val_loss': 1.732748031616211, 'train_loss': 0.4896327555179596, 'bleu_score': 0.22592622025341474}
{'val_loss': 1.732706069946289, 'train_loss': 0.48971933126449585, 'bleu_score': 0.16553261293459107}
{'val_loss': 1.7327296733856201, 'train_loss': 0.48936429619789124, 'bleu_score': 0.18811479219494498}
{'val_loss': 1.7327077388763428, 'train_loss': 0.48924192786216736, 'bleu_score': 0.18128133157009746}
{'val_loss': 1.7327197790145874, 'train_loss': 0.48947396874427795, 'bleu_score': 0.21375267471135398}
{'val_loss': 1.7326840162277222, 'train_loss': 0.48916342854499817, 'bleu_score': 0.18816425990528993}
{'val_loss': 1.7326534986495972, 'train_loss': 0.48952624201774597, 'bleu_score': 0.25263602052375345}
{'val_loss': 1.732717752456665, 'train_loss': 0.48923489451408386, 'bleu_score': 0.17265367662501666}
{'val_loss': 1.732633352279663, 'train_loss': 0.48974543809890747, 'bleu_score': 0.20016195396326503}
{'val_loss': 1.732749342918396, 'train_loss': 0.48927077651023865, 'bleu_score': 0.1888571001082716}
{'val_loss': 1.7326719760894775, 'train_loss': 0.48941415548324585, 'bleu_score': 0.23103124818481618}
{'val_loss': 1.7327054738998413, 'train_loss': 0.4892902374267578, 'bleu_score': 0.19563413920793565}
{'val_loss': 1.7326246500015259, 'train_loss': 0.4890388250350952, 'bleu_score': 0.24023895288783936}
{'val_loss': 1.7327430248260498, 'train_loss': 0.48938608169555664, 'bleu_score': 0.17919009302298855}
{'val_loss': 1.732719898223877, 'train_loss': 0.4896293878555298, 'bleu_score': 0.20819330754404078}
{'val_loss': 1.7327121496200562, 'train_loss': 0.48989471793174744, 'bleu_score': 0.22171527392414547}
{'val_loss': 1.7326782941818237, 'train_loss': 0.488925576210022, 'bleu_score': 0.20686049313044358}
{'val_loss': 1.732582449913025, 'train_loss': 0.4889681339263916, 'bleu_score': 0.21137326741314277}
{'val_loss': 1.7327250242233276, 'train_loss': 0.4893837869167328, 'bleu_score': 0.15638593670111237}
{'val_loss': 1.732717752456665, 'train_loss': 0.4890829920768738, 'bleu_score': 0.18905329914849012}
{'val_loss': 1.7326645851135254, 'train_loss': 0.48928287625312805, 'bleu_score': 0.1821549892258627}
{'val_loss': 1.7327346801757812, 'train_loss': 0.48901256918907166, 'bleu_score': 0.18066071558878166}
{'val_loss': 1.7327182292938232, 'train_loss': 0.4894646108150482, 'bleu_score': 0.16393086848115968}
{'val_loss': 1.7327382564544678, 'train_loss': 0.4893161654472351, 'bleu_score': 0.2002538663856087}
{'val_loss': 1.7327024936676025, 'train_loss': 0.48930516839027405, 'bleu_score': 0.1795381289972945}
{'val_loss': 1.7327280044555664, 'train_loss': 0.48949137330055237, 'bleu_score': 0.20593436603909623}
{'val_loss': 1.7326769828796387, 'train_loss': 0.49005669355392456, 'bleu_score': 0.18169937881227607}
{'val_loss': 1.732704997062683, 'train_loss': 0.4896121323108673, 'bleu_score': 0.18287675984742896}
{'val_loss': 1.7327221632003784, 'train_loss': 0.48944929242134094, 'bleu_score': 0.15086880402718778}
{'val_loss': 1.732684850692749, 'train_loss': 0.48971396684646606, 'bleu_score': 0.20992172985901644}
{'val_loss': 1.7326686382293701, 'train_loss': 0.489942342042923, 'bleu_score': 0.21996649051854064}
{'val_loss': 1.7326858043670654, 'train_loss': 0.4893413186073303, 'bleu_score': 0.13893023241650954}
{'val_loss': 1.732689380645752, 'train_loss': 0.48929139971733093, 'bleu_score': 0.22041856184829006}
{'val_loss': 1.7327251434326172, 'train_loss': 0.48943576216697693, 'bleu_score': 0.23169923686356408}
{'val_loss': 1.7326622009277344, 'train_loss': 0.48934441804885864, 'bleu_score': 0.16932664244507784}
{'val_loss': 1.7326500415802002, 'train_loss': 0.4892352521419525, 'bleu_score': 0.23056688654851798}
{'val_loss': 1.7327216863632202, 'train_loss': 0.48941242694854736, 'bleu_score': 0.22137265248156288}
